,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
23,img_000000000_03-GFPdouble_000_trap_024.tif,0,03-GFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I1,derived,I2,S2,A8
24,img_000000000_03-GFPdouble_000_trap_027.tif,0,03-GFPdouble,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X3,raw,I3,S1,A6
25,img_000000000_03-GFPdouble_000_trap_028.tif,0,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I2,S1,A9
26,img_000000000_03-GFPdouble_000_trap_032.tif,0,03-GFPdouble,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,raw,I3,S1,A0
27,img_000000000_03-GFPdouble_000_trap_035.tif,0,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I1,raw,I3,S1,A4
28,img_000000000_03-GFPdouble_001_trap_019.tif,0,03-GFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R1,raw,I1,S1,A3
29,img_000000000_03-GFPdouble_001_trap_022.tif,0,03-GFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I3,derived,I1,S0,A4
30,img_000000000_03-GFPdouble_001_trap_024.tif,0,03-GFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,derived,I3,S0,A2
31,img_000000000_03-GFPdouble_001_trap_027.tif,0,03-GFPdouble,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R2,raw,I2,S0,A8
32,img_000000000_03-GFPdouble_001_trap_028.tif,0,03-GFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,derived,I1,S2,A8
33,img_000000000_03-GFPdouble_001_trap_032.tif,0,03-GFPdouble,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X1,raw,I3,S1,A4
34,img_000000000_03-GFPdouble_001_trap_035.tif,0,03-GFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I1,S1,A6
35,img_000000000_03-GFPdouble_002_trap_019.tif,0,03-GFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X2,raw,I2,S2,A2
36,img_000000000_03-GFPdouble_002_trap_022.tif,0,03-GFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I3,S0,A0
37,img_000000000_03-GFPdouble_002_trap_024.tif,0,03-GFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R0,derived,I1,S0,A1
38,img_000000000_03-GFPdouble_002_trap_027.tif,0,03-GFPdouble,2,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I2,S0,A3
39,img_000000000_03-GFPdouble_002_trap_028.tif,0,03-GFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R3,raw,I2,S1,A2
40,img_000000000_03-GFPdouble_002_trap_032.tif,0,03-GFPdouble,2,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D1,raw,I3,S0,A9
41,img_000000000_03-GFPdouble_002_trap_035.tif,0,03-GFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R3,raw,I1,S0,A9
42,img_000000000_04-RFPdouble_000_trap_019.tif,0,04-RFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R2,derived,I1,S1,A6
43,img_000000000_04-RFPdouble_000_trap_022.tif,0,04-RFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I0,raw,I1,S1,A1
44,img_000000000_04-RFPdouble_000_trap_024.tif,0,04-RFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D2,raw,I2,S2,A7
45,img_000000000_04-RFPdouble_000_trap_027.tif,0,04-RFPdouble,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,raw,I2,S0,A8
46,img_000000000_04-RFPdouble_000_trap_028.tif,0,04-RFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D1,raw,I3,S1,A4
47,img_000000000_04-RFPdouble_000_trap_032.tif,0,04-RFPdouble,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,derived,I3,S2,A5
48,img_000000000_04-RFPdouble_000_trap_035.tif,0,04-RFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R3,derived,I2,S0,A3
49,img_000000000_04-RFPdouble_001_trap_019.tif,0,04-RFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,derived,I1,S1,A8
50,img_000000000_04-RFPdouble_001_trap_022.tif,0,04-RFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,derived,I3,S2,A6
51,img_000000000_04-RFPdouble_001_trap_024.tif,0,04-RFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,raw,I2,S0,A0
52,img_000000000_04-RFPdouble_001_trap_027.tif,0,04-RFPdouble,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,raw,I3,S1,A8
53,img_000000000_04-RFPdouble_001_trap_028.tif,0,04-RFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R1,derived,I3,S0,A1
54,img_000000000_04-RFPdouble_001_trap_032.tif,0,04-RFPdouble,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R3,derived,I1,S0,A8
55,img_000000000_04-RFPdouble_001_trap_035.tif,0,04-RFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,raw,I2,S1,A6
56,img_000000000_04-RFPdouble_002_trap_019.tif,0,04-RFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R3,derived,I1,S1,A5
57,img_000000000_04-RFPdouble_002_trap_022.tif,0,04-RFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D2,raw,I3,S1,A2
58,img_000000000_04-RFPdouble_002_trap_024.tif,0,04-RFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R0,raw,I1,S0,A1
59,img_000000000_04-RFPdouble_002_trap_027.tif,0,04-RFPdouble,2,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D2,raw,I2,S1,A9
60,img_000000000_04-RFPdouble_002_trap_028.tif,0,04-RFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,raw,I1,S0,A6
61,img_000000000_04-RFPdouble_002_trap_032.tif,0,04-RFPdouble,2,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I3,S1,A0
62,img_000000000_04-RFPdouble_002_trap_035.tif,0,04-RFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,raw,I2,S0,A8
63,img_000000001_01-BF0_000_trap_019.tif,1,01-BF0,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,raw,I2,S0,A9
64,img_000000001_01-BF0_000_trap_022.tif,1,01-BF0,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,derived,I2,S2,A9
65,img_000000001_01-BF0_000_trap_024.tif,1,01-BF0,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R3,raw,I1,S1,A4
66,img_000000001_01-BF0_000_trap_027.tif,1,01-BF0,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D0,raw,I3,S1,A7
67,img_000000001_01-BF0_000_trap_028.tif,1,01-BF0,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R1,derived,I2,S0,A0
68,img_000000001_01-BF0_000_trap_032.tif,1,01-BF0,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,derived,I2,S0,A1
69,img_000000001_01-BF0_000_trap_035.tif,1,01-BF0,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I0,derived,I3,S1,A1
70,img_000000001_01-BF0_001_trap_019.tif,1,01-BF0,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I1,derived,I2,S1,A9
71,img_000000001_01-BF0_001_trap_022.tif,1,01-BF0,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D2,derived,I3,S1,A3
72,img_000000001_01-BF0_001_trap_024.tif,1,01-BF0,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I0,raw,I1,S0,A2
73,img_000000001_01-BF0_001_trap_027.tif,1,01-BF0,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,raw,I1,S1,A7
74,img_000000001_01-BF0_001_trap_028.tif,1,01-BF0,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,raw,I2,S1,A4
75,img_000000001_01-BF0_001_trap_032.tif,1,01-BF0,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R3,derived,I1,S1,A4
76,img_000000001_01-BF0_001_trap_035.tif,1,01-BF0,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X0,derived,I1,S2,A1
77,img_000000001_01-BF0_002_trap_019.tif,1,01-BF0,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R2,derived,I2,S2,A2
78,img_000000001_01-BF0_002_trap_022.tif,1,01-BF0,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,derived,I2,S1,A5
79,img_000000001_01-BF0_002_trap_024.tif,1,01-BF0,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R1,raw,I3,S1,A5
80,img_000000001_01-BF0_002_trap_027.tif,1,01-BF0,2,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D1,raw,I2,S2,A1
81,img_000000001_01-BF0_002_trap_028.tif,1,01-BF0,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I1,derived,I2,S0,A2
82,img_000000001_01-BF0_002_trap_032.tif,1,01-BF0,2,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D2,raw,I2,S1,A7
83,img_000000001_01-BF0_002_trap_035.tif,1,01-BF0,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X0,derived,I1,S2,A3
84,img_000000001_03-GFPdouble_000_trap_019.tif,1,03-GFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D3,derived,I1,S0,A0
85,img_000000001_03-GFPdouble_000_trap_022.tif,1,03-GFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X1,raw,I3,S1,A2
86,img_000000001_03-GFPdouble_000_trap_024.tif,1,03-GFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,raw,I2,S0,A9
87,img_000000001_03-GFPdouble_000_trap_027.tif,1,03-GFPdouble,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I3,raw,I1,S1,A6
88,img_000000001_03-GFPdouble_000_trap_028.tif,1,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R1,raw,I1,S0,A2
89,img_000000001_03-GFPdouble_000_trap_032.tif,1,03-GFPdouble,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,derived,I1,S1,A9
90,img_000000001_03-GFPdouble_000_trap_035.tif,1,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,derived,I1,S0,A5
91,img_000000001_03-GFPdouble_001_trap_019.tif,1,03-GFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I0,raw,I2,S2,A2
92,img_000000001_03-GFPdouble_001_trap_022.tif,1,03-GFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,raw,I2,S0,A5
93,img_000000001_03-GFPdouble_001_trap_024.tif,1,03-GFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,raw,I2,S0,A4
94,img_000000001_03-GFPdouble_001_trap_027.tif,1,03-GFPdouble,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R0,raw,I3,S1,A8
95,img_000000001_03-GFPdouble_001_trap_028.tif,1,03-GFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,raw,I3,S2,A9
96,img_000000001_03-GFPdouble_001_trap_032.tif,1,03-GFPdouble,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I1,S1,A7
97,img_000000001_03-GFPdouble_001_trap_035.tif,1,03-GFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X0,derived,I1,S1,A7
98,img_000000001_03-GFPdouble_002_trap_019.tif,1,03-GFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,derived,I2,S2,A4
99,img_000000001_03-GFPdouble_002_trap_022.tif,1,03-GFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R1,derived,I2,S1,A8
100,img_000000001_03-GFPdouble_002_trap_024.tif,1,03-GFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,raw,I3,S2,A2
101,img_000000001_03-GFPdouble_002_trap_027.tif,1,03-GFPdouble,2,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,derived,I3,S0,A2
102,img_000000001_03-GFPdouble_002_trap_028.tif,1,03-GFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,raw,I1,S0,A4
103,img_000000001_03-GFPdouble_002_trap_032.tif,1,03-GFPdouble,2,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I3,S2,A4
104,img_000000001_03-GFPdouble_002_trap_035.tif,1,03-GFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D1,derived,I2,S0,A0
105,img_000000001_04-RFPdouble_000_trap_019.tif,1,04-RFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,derived,I1,S2,A5
106,img_000000001_04-RFPdouble_000_trap_022.tif,1,04-RFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I2,raw,I2,S1,A8
107,img_000000001_04-RFPdouble_000_trap_024.tif,1,04-RFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,raw,I2,S2,A1
108,img_000000001_04-RFPdouble_000_trap_027.tif,1,04-RFPdouble,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D0,derived,I2,S0,A4
109,img_000000001_04-RFPdouble_000_trap_028.tif,1,04-RFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,derived,I2,S0,A7
110,img_000000001_04-RFPdouble_000_trap_032.tif,1,04-RFPdouble,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I0,raw,I2,S2,A8
111,img_000000001_04-RFPdouble_000_trap_035.tif,1,04-RFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,raw,I2,S2,A6
112,img_000000001_04-RFPdouble_001_trap_019.tif,1,04-RFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D2,raw,I3,S0,A8
113,img_000000001_04-RFPdouble_001_trap_022.tif,1,04-RFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R0,raw,I2,S1,A0
114,img_000000001_04-RFPdouble_001_trap_024.tif,1,04-RFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,raw,I2,S1,A1
115,img_000000001_04-RFPdouble_001_trap_027.tif,1,04-RFPdouble,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R2,raw,I1,S1,A4
116,img_000000001_04-RFPdouble_001_trap_028.tif,1,04-RFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,derived,I1,S0,A4
117,img_000000001_04-RFPdouble_001_trap_032.tif,1,04-RFPdouble,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I2,raw,I3,S0,A9
118,img_000000001_04-RFPdouble_001_trap_035.tif,1,04-RFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R1,derived,I1,S0,A1
119,img_000000001_04-RFPdouble_002_trap_019.tif,1,04-RFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,derived,I2,S2,A8
120,img_000000001_04-RFPdouble_002_trap_022.tif,1,04-RFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,raw,I2,S1,A1
121,img_000000001_04-RFPdouble_002_trap_024.tif,1,04-RFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,derived,I2,S0,A5
122,img_000000001_04-RFPdouble_002_trap_027.tif,1,04-RFPdouble,2,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I3,S1,A0
123,img_000000001_04-RFPdouble_002_trap_028.tif,1,04-RFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I1,raw,I2,S0,A9
124,img_000000001_04-RFPdouble_002_trap_032.tif,1,04-RFPdouble,2,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R3,raw,I1,S1,A2
125,img_000000001_04-RFPdouble_002_trap_035.tif,1,04-RFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D3,derived,I1,S1,A1
126,img_000000002_01-BF0_000_trap_019.tif,2,01-BF0,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,raw,I3,S0,A6
127,img_000000002_01-BF0_000_trap_022.tif,2,01-BF0,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I3,S0,A8
128,img_000000002_01-BF0_000_trap_024.tif,2,01-BF0,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I1,S0,A6
129,img_000000002_01-BF0_000_trap_027.tif,2,01-BF0,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I3,S1,A0
130,img_000000002_01-BF0_000_trap_028.tif,2,01-BF0,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,derived,I2,S1,A2
131,img_000000002_01-BF0_000_trap_032.tif,2,01-BF0,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I0,derived,I3,S1,A1
132,img_000000002_01-BF0_000_trap_035.tif,2,01-BF0,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R1,derived,I1,S0,A0
133,img_000000002_01-BF0_001_trap_019.tif,2,01-BF0,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,raw,I1,S0,A5
134,img_000000002_01-BF0_001_trap_022.tif,2,01-BF0,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,raw,I3,S0,A1
135,img_000000002_01-BF0_001_trap_024.tif,2,01-BF0,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,derived,I2,S2,A3
136,img_000000002_01-BF0_001_trap_027.tif,2,01-BF0,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X1,raw,I3,S1,A9
137,img_000000002_01-BF0_001_trap_028.tif,2,01-BF0,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X1,raw,I2,S2,A3
138,img_000000002_01-BF0_001_trap_032.tif,2,01-BF0,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,raw,I1,S2,A5
139,img_000000002_01-BF0_001_trap_035.tif,2,01-BF0,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,derived,I1,S1,A0
140,img_000000002_01-BF0_002_trap_019.tif,2,01-BF0,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I1,raw,I1,S1,A1
141,img_000000002_01-BF0_002_trap_022.tif,2,01-BF0,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,derived,I1,S1,A0
142,img_000000002_01-BF0_002_trap_024.tif,2,01-BF0,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I1,derived,I2,S2,A2
143,img_000000002_01-BF0_002_trap_027.tif,2,01-BF0,2,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,raw,I1,S2,A9
144,img_000000002_01-BF0_002_trap_028.tif,2,01-BF0,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D1,raw,I3,S1,A1
145,img_000000002_01-BF0_002_trap_032.tif,2,01-BF0,2,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,raw,I2,S1,A7
146,img_000000002_01-BF0_002_trap_035.tif,2,01-BF0,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R3,derived,I3,S2,A6
147,img_000000002_03-GFPdouble_000_trap_019.tif,2,03-GFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I1,derived,I1,S0,A4
148,img_000000002_03-GFPdouble_000_trap_022.tif,2,03-GFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,derived,I2,S2,A1
149,img_000000002_03-GFPdouble_000_trap_024.tif,2,03-GFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X0,derived,I3,S0,A0
150,img_000000002_03-GFPdouble_000_trap_027.tif,2,03-GFPdouble,0,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,raw,I2,S0,A4
151,img_000000002_03-GFPdouble_000_trap_028.tif,2,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R1,raw,I1,S1,A0
152,img_000000002_03-GFPdouble_000_trap_032.tif,2,03-GFPdouble,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R3,raw,I2,S2,A8
153,img_000000002_03-GFPdouble_000_trap_035.tif,2,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,raw,I2,S1,A8
154,img_000000002_03-GFPdouble_001_trap_019.tif,2,03-GFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R3,derived,I2,S2,A3
155,img_000000002_03-GFPdouble_001_trap_022.tif,2,03-GFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,derived,I2,S0,A7
156,img_000000002_03-GFPdouble_001_trap_024.tif,2,03-GFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,derived,I2,S2,A7
157,img_000000002_03-GFPdouble_001_trap_027.tif,2,03-GFPdouble,1,27,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,derived,I3,S0,A1
