,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
123,img_000000000_04-RFPdouble_000_trap_006.tif,0,04-RFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D0,raw,I2,S2,A0
124,img_000000000_04-RFPdouble_000_trap_007.tif,0,04-RFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X2,raw,I2,S1,A8
125,img_000000000_04-RFPdouble_000_trap_009.tif,0,04-RFPdouble,0,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,raw,I3,S0,A2
126,img_000000000_04-RFPdouble_000_trap_010.tif,0,04-RFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X1,raw,I1,S0,A5
127,img_000000000_04-RFPdouble_000_trap_015.tif,0,04-RFPdouble,0,15,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D3,raw,I2,S1,A1
128,img_000000000_04-RFPdouble_000_trap_019.tif,0,04-RFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I2,S0,A7
129,img_000000000_04-RFPdouble_000_trap_022.tif,0,04-RFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I3,raw,I1,S2,A6
130,img_000000000_04-RFPdouble_000_trap_023.tif,0,04-RFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,raw,I3,S0,A4
131,img_000000000_04-RFPdouble_000_trap_025.tif,0,04-RFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,raw,I3,S0,A9
132,img_000000000_04-RFPdouble_000_trap_026.tif,0,04-RFPdouble,0,26,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I3,S0,A1
133,img_000000000_04-RFPdouble_000_trap_030.tif,0,04-RFPdouble,0,30,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R3,raw,I2,S1,A8
134,img_000000000_04-RFPdouble_000_trap_031.tif,0,04-RFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,derived,I2,S0,A4
135,img_000000000_04-RFPdouble_000_trap_032.tif,0,04-RFPdouble,0,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,derived,I2,S1,A7
136,img_000000000_04-RFPdouble_000_trap_033.tif,0,04-RFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X3,raw,I3,S1,A4
137,img_000000000_04-RFPdouble_000_trap_035.tif,0,04-RFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,raw,I1,S1,A6
138,img_000000000_04-RFPdouble_000_trap_036.tif,0,04-RFPdouble,0,36,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R1,raw,I1,S1,A6
139,img_000000000_04-RFPdouble_000_trap_037.tif,0,04-RFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R3,derived,I1,S2,A6
140,img_000000000_04-RFPdouble_001_trap_001.tif,0,04-RFPdouble,1,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,derived,I1,S2,A3
141,img_000000000_04-RFPdouble_001_trap_002.tif,0,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D3,raw,I3,S0,A4
142,img_000000000_04-RFPdouble_001_trap_004.tif,0,04-RFPdouble,1,4,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X2,derived,I3,S1,A8
143,img_000000000_04-RFPdouble_001_trap_006.tif,0,04-RFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R3,derived,I1,S0,A6
144,img_000000000_04-RFPdouble_001_trap_007.tif,0,04-RFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D2,derived,I3,S0,A4
145,img_000000000_04-RFPdouble_001_trap_009.tif,0,04-RFPdouble,1,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X1,raw,I1,S1,A2
146,img_000000000_04-RFPdouble_001_trap_010.tif,0,04-RFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I0,raw,I1,S2,A3
147,img_000000000_04-RFPdouble_001_trap_015.tif,0,04-RFPdouble,1,15,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,raw,I1,S1,A4
148,img_000000000_04-RFPdouble_001_trap_019.tif,0,04-RFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,raw,I2,S2,A8
149,img_000000000_04-RFPdouble_001_trap_022.tif,0,04-RFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R0,derived,I3,S0,A4
150,img_000000000_04-RFPdouble_001_trap_023.tif,0,04-RFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D2,derived,I3,S0,A2
151,img_000000000_04-RFPdouble_001_trap_025.tif,0,04-RFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D1,derived,I2,S2,A2
152,img_000000000_04-RFPdouble_001_trap_026.tif,0,04-RFPdouble,1,26,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X3,raw,I3,S1,A0
153,img_000000000_04-RFPdouble_001_trap_030.tif,0,04-RFPdouble,1,30,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R3,derived,I3,S0,A9
154,img_000000000_04-RFPdouble_001_trap_031.tif,0,04-RFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,raw,I3,S2,A4
155,img_000000000_04-RFPdouble_001_trap_032.tif,0,04-RFPdouble,1,32,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,raw,I2,S2,A7
156,img_000000000_04-RFPdouble_001_trap_033.tif,0,04-RFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R2,raw,I1,S1,A5
